,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,VOT Lights,VOT MediumA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,1830.0,226.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,4.009,0.708,1830.0,226.0,0.0,0.0,0.0,2056.0,2508.0,1.0,1.2,0.16076923076923078,2508.0,0.0,1.0,0.0,1738.5,214.7,0.0,0.0,0.0,1953.1999999999998,0.20000015404718227,1.0000007702359113,,0.0725225136440628,0.07252255765433827,154.58415903597466,772.9207951798733,64.9964701558969,69.999945221894,0.0,2.571430583687101,2.769381161288637,-0.197950577601536,0.00020603711927885752,126.08038997020317,1703.9196100297968,15.570593128386426,210.42940687161357,141.6509830985896,1914.3490169014103,15314.792135211283,172.79216935536243,0.09599564964186802,1382.3373548428995,4147.012064528699,2335.2078306446374,18681.6626451571,56044.9879354713,2508.0,20064.0,60192.0,0.209,0.6000004621415468,3.0000023107077336,0.2879380124696923,122.36010761335757,75.64829224910834,46.71181536424923,978.8808609068606,605.1863379928667,373.69452291399386,1008.6431197616254,124.5647450270914,1133.2078647887167,3025.929359284876,373.6942350812742,16448.0,-0.07147827116344882,60.62123883763713
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,3467.0,429.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,3.82,0.715,3467.0,429.0,0.0,0.0,0.0,3896.0,4754.0,1.0,1.2,0.3047435897435897,4754.0,0.0,1.0,0.0,3293.6499999999996,407.54999999999995,0.0,0.0,0.0,3701.2,0.20000002260739191,1.0000001130369596,,0.04918661609185764,0.04918902753115426,148.6685286945605,743.3426434728025,64.81197131925991,69.99975267134988,1.2203569813541344,2.5714376570029223,2.777264698728738,-0.2058270417258159,0.011006483412217495,162.0034980909469,3304.996501909053,20.046988170321917,408.9530118296781,182.05048626126882,3713.949513738731,3713.949513738731,222.14446260191264,0.1234135903343959,222.14446260191264,666.4333878057379,4531.855537398087,4531.855537398087,13595.566612194261,4754.0,4754.0,14262.0,0.39616666666666667,0.6000000678221757,3.000000339110879,0.28809422481722147,157.34308115111537,97.20210984199785,60.14097130911753,157.34308115111537,97.20210984199785,60.14097130911753,162.0034980909469,20.046988170321917,182.05048626126882,486.0104942728407,60.14096451096575,3896.0,-0.07411142402812051,58.30138380178844
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,4855.0,600.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,3.82,0.715,4855.0,600.0,0.0,0.0,0.0,5455.0,6655.0,1.0,1.2,0.4266025641025641,6655.0,0.0,1.0,0.0,4612.25,570.0,0.0,0.0,0.0,5182.25,0.20000009549049452,1.0000004774524727,,0.08058060435269973,0.08060698092108537,124.16867452694007,620.8433726347004,63.8481238915298,69.9640181478081,1.7180408155378566,2.5727510335345025,2.819190119130174,-0.24643908559567151,0.06844430936218444,371.6578924257393,4483.342107574261,45.94597912501866,554.0540208749813,417.60387155075796,5037.3961284492425,10074.792256898485,509.49582980079526,0.2830532387782196,1018.9916596015905,3056.9749788047716,6145.504170199205,12291.00834039841,36873.02502119523,6655.0,13310.0,39930.0,0.5545833333333333,0.6000002864714835,3.000001432357418,0.28801843859908893,360.8328451109514,222.99484192483138,137.83800318612,721.6656902219028,445.98968384966275,275.67600637224,743.3157848514786,91.89195825003732,835.2077431015159,2229.947354554436,275.675874750112,10910.0,-0.0874148514934875,48.693597853701995
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,4132.0,511.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,3.82,0.715,4132.0,511.0,0.0,0.0,0.0,4643.0,5665.0,1.0,1.2,0.3631410256410256,5665.0,0.0,1.0,0.0,3925.3999999999996,485.45,0.0,0.0,0.0,4410.849999999999,0.20000000074695323,1.0000000037347663,,0.058971799689408404,0.058980037223665197,139.46263705873474,697.3131852936738,64.49487453458093,69.99789643535858,1.2926906622181018,2.5715058475539445,2.7909194536611963,-0.2194136061072518,0.02971349766968481,231.48790250080373,3900.5120974991964,28.63185907022827,482.36814092977176,260.119761571032,4382.880238428968,4382.880238428968,317.3834797114885,0.1763241553952714,317.3834797114885,952.1504391344656,5347.616520288511,5347.616520288511,16042.849560865534,5665.0,5665.0,16995.0,0.47208333333333335,0.6000000022408597,3.000000011204299,0.28805746782822444,224.78831955069887,138.89274201921415,85.89557753148472,224.78831955069887,138.89274201921415,85.89557753148472,231.48790250080373,28.63185907022827,260.119761571032,694.4637075024111,85.8955772106848,4643.0,-0.07861696109481758,54.69123021911167
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,5636.0,697.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,3.823,0.708,5636.0,697.0,0.0,0.0,0.0,6333.0,7727.0,1.0,1.2,0.4953205128205128,7727.0,0.0,1.0,0.0,5354.2,662.15,0.0,0.0,0.0,6016.349999999999,0.20711472169936102,1.035573608496805,,0.10562031665402481,0.10569323624452319,110.79314410313188,553.9657205156594,62.632993951647634,69.55529313540606,0.7127023390614677,2.587869188468329,2.873884651577715,-0.2860154631093863,0.1433758188153156,565.5122994289796,5070.4877005710205,69.98477637931103,627.015223620689,635.4970758082907,5697.502924191709,28487.514620958544,775.4666285669127,0.43081479364828484,3877.3331428345637,11631.999428503692,6951.533371433087,34757.66685716544,104273.00057149632,7727.0,38635.0,115905.00000000001,0.6439166666666667,0.6213441650980831,3.106720825490415,0.2983496181907851,568.8009297862918,351.3777675413965,217.42316224489525,2844.004648931459,1756.8888377069825,1087.1158112244761,2827.561497144898,349.92388189655514,3177.485379041453,8482.684491434695,1049.7716456896655,31665.0,-0.0995222487278216,43.44829180514976
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,7121.0,880.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,4.005,0.592,7121.0,880.0,0.0,0.0,0.0,8001.0,9761.0,1.0,1.2,0.6257051282051282,9761.0,0.0,1.0,0.0,6764.95,836.0,0.0,0.0,0.0,7600.95,0.5036919791391737,2.5184598956958686,,0.09073900674986565,0.09099367657975037,120.85325837247053,604.2662918623525,55.62330760682705,69.2739213995602,1.3220919139714795,2.598380405835417,3.2360535132561465,-0.6376731074207296,0.6395471593147661,613.8448437125036,6507.1551562874965,76.07071362067131,803.9292863793287,689.9155573331749,7311.084442666825,7311.084442666825,842.0569845745175,0.46780943587473195,842.0569845745175,2526.1709537235524,8918.943015425482,8918.943015425482,26756.82904627645,9761.0,9761.0,29283.0,0.8134166666666667,1.5110759374175213,7.555379687087606,0.7258421126786123,1502.3092971136616,927.5661726417832,574.7431244718784,1502.3092971136616,927.5661726417832,574.7431244718784,613.8448437125036,76.07071362067131,689.9155573331749,1841.5345311375108,228.21214086201394,8001.0,-0.19705270781480283,47.39343465587079
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,6508.0,804.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,4.005,0.592,6508.0,804.0,0.0,0.0,0.0,7312.0,8920.0,1.0,1.2,0.5717948717948718,8920.0,0.0,1.0,0.0,6182.599999999999,763.8,0.0,0.0,0.0,6946.4,0.340088199373901,1.7004409968695051,,0.09612171143548535,0.09627775462981177,118.63965773012625,593.1982886506313,59.363795779003574,69.40249248934678,1.6703046621177091,2.5935667948471712,3.032151122379279,-0.43858432753210774,0.3602008838134582,594.2820931210317,5913.717906878968,73.53694898625022,730.4630510137498,667.8190421072819,6644.180957892718,19932.542873678154,814.8929400797824,0.45271830004432356,2444.6788202393473,7334.036460718042,8105.107059920218,24315.321179760653,72945.96353928196,8920.0,26760.0,80280.0,0.7433333333333333,1.020264598121703,5.101322990608516,0.48988356004088046,981.4607094318176,606.3249809090538,375.1357285227638,2944.3821282954527,1818.9749427271613,1125.4071855682914,1782.8462793630952,220.61084695875067,2003.4571263218459,5348.5388380892855,661.832540876252,21936.0,-0.1446446136193759,46.52535597259853
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,5882.0,727.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,4.005,0.592,5882.0,727.0,0.0,0.0,0.0,6609.0,8063.0,1.0,1.2,0.5168589743589743,8063.0,0.0,1.0,0.0,5587.9,690.65,0.0,0.0,0.0,6278.549999999999,0.23754677199841298,1.1877338599920648,,0.10415217850311051,0.10424960503334271,115.51175419997436,577.5587709998717,61.949527399264376,69.47256458369004,0.7780247559538118,2.590950846260515,2.9055911732772546,-0.3146403270167397,0.1868137535436847,581.9919582575312,5300.008041742469,71.99998971627814,655.0000102837218,653.9919479738094,5955.008052026191,17865.024156078573,797.9919274063657,0.44332884855909205,2393.975782219097,7181.92734665729,7265.008072593634,21795.0242177809,65385.07265334271,8063.0,24189.0,72567.0,0.6719166666666667,0.7126403159952389,3.5632015799761945,0.34215579780682087,671.3014101546469,414.75093303933494,256.550477115312,2013.9042304639406,1244.2527991180048,769.651431345936,1745.9758747725937,215.9999691488344,1961.9758439214281,5237.927624317781,647.9999074465031,19827.0,-0.10828788644131677,45.298727137244846
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,1785.0,221.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,4.009,0.708,1785.0,221.0,0.0,0.0,0.0,2006.0,2448.0,1.0,1.2,0.15692307692307692,2448.0,0.0,1.0,0.0,1695.75,209.95,0.0,0.0,0.0,1905.6999999999998,0.20000000025446202,1.00000000127231,,0.0725029411034831,0.07250297600485642,154.59969628520565,772.9984814260283,64.99694708971353,69.99995270590564,0.0,2.5714303087638237,2.7693608401568595,-0.19793053139303574,0.00017819716874352724,122.94686237623146,1662.0531376237686,15.221999812219604,205.7780001877804,138.16886218845107,1867.831137811549,14942.649102492393,168.6128618128903,0.09367381211827239,1348.9028945031223,4046.708683509367,2279.38713818711,18235.09710549688,54705.291316490635,2448.0,19584.0,58752.0,0.204,0.6000000007633861,3.00000000381693,0.2881356313394174,119.43411701435492,73.76811751959481,45.665999494760115,955.4729361148394,590.1449401567585,365.3279959580809,983.5748990098517,121.77599849775683,1105.3508975076086,2950.724697029555,365.32799549327046,16048.0,-0.07147155709106681,60.62733187655124
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,65,12000,1,6,70,1800,1,6,0.2,0.01,7354.0,909.0,0.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.13729977116704806,0.13729977116704806,30,3.82,0.715,7354.0,909.0,0.0,0.0,0.0,8263.0,10081.0,1.0,1.2,0.6462179487179487,10081.0,0.0,1.0,0.0,6986.299999999999,863.55,0.0,0.0,0.0,7849.849999999999,0.5964778738877035,2.9823893694385175,,0.08626728321556912,0.08654927933054679,120.69928634423151,603.4964317211576,53.70405700194362,69.34815687534206,1.4965487655717251,2.5955989042875647,3.351702088233028,-0.7561031839454633,0.7979857070330943,602.6891207289304,6751.31087927107,74.73963016589367,834.2603698341063,677.4287508948241,7585.571249105176,7585.571249105176,826.9080112266115,0.45939333957033973,826.9080112266115,2480.7240336798345,9254.091988773389,9254.091988773389,27762.275966320165,10081.0,10081.0,30243.0,0.8400833333333333,1.7894336216631104,8.947168108315552,0.8597116716125183,1747.1802114905086,1078.4721760429256,668.7080354475828,1747.1802114905086,1078.4721760429256,668.7080354475828,602.6891207289304,74.73963016589367,677.4287508948241,1808.0673621867913,224.218890497681,8263.0,-0.22558782494421234,47.333053468326085
