,index,Year,SegDir,Segment,Direction,Period,Hours/Day,Peak,4Periods,Length,Speed GP,Capacity GP,Alpha GP,Beta GP,Speed ML,Capacity ML,Alpha ML,Beta ML,MinToll,MinCapture,AADT Lights,AADT MediumA,AADT MediumB,AADT HeavyA,AADT HeavyB,GrowthFactor,GrowthFactor_medium,GrowthFactor_heavy,MaxToll,Soft Cap,MaxCapture,MaxCap_aux,Min Speed,B1,B2,TotalLights,TotalMediumA,TotalMediumB,TotalHeavyA,TotalHeavyB,TotalVeh,Corridor PCE pre-fix,Suppressed ratio ref,Max VC,Suppressed ratio,Corridor PCE,Suppressed Demand,PCE ratio,HOV3,InScopeLights,InScopeMediumA,InScopeMediumB,InScopeHeavyA,InScopeHeavyB,InScopeVeh,TollLights,TollMediumA,TollMediumB,CaptureRateLights,CaptureRateMediumA,VOT Lights,VOT MediumA,Speed GP Real,Speed ML Real,Bounus Seg,Time ML,Time GP,Time Savings,BonusRel,MLVeh_Lights,GPVeh_Lights,MLVeh_MediumA,GPVeh_MediumA,MLVeh,GPVeh,GPVehDay,ML PCE,ML V/C,ML Volume,ML PCE Total,GP PCE,GP Volume,GP PCE Total,Highway PCE,Highway Volume,Highway PCE Total,Highway V/C,TollLightsPerSeg,TollMediumAPerSeg,TollBlend,RevenuePerHour,RevenuePerHourLights,RevenuePerHourMediumA,RevenuePerDay,RevenuePerDayLights,RevenuePerDayMediumA,TransactionsDay_Lights,TransactionsDay_MediumA,TransactionsDay,TransactionsLightsLength,TransactionsMediumALength,TotalVeh_hours,Difference in Travel Time,Implied Min VOT
0,0,2025,1NB,1,NB,Night,8,OP,NT,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,2238.0,0.0,277.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.103,0.708,2258.704789728038,0.0,279.5626571736669,0.0,0.0,2538.267446901705,3097.392761249039,1.0,1.2,0.19855081802878455,3097.392761249039,0.0,1.0,45.17409579456076,1660.148020450108,0.0,209.67199288025017,0.0,0.0,1903.7005851762788,0.117777617,0.588888085,,0.1739129399401991,0.17391289933275764,106.68122281067247,533.4061140533623,69.99109280716615,74.91130509681467,0.0,2.4028415973713138,2.571755816071076,-0.1689142186997623,0.0004483251602313339,288.7212229723801,1924.8094709610973,0.0,0.0,288.7212229723801,2204.3721281347644,17634.977025078115,288.7212229723801,0.16040067942910005,2309.7697837790406,6929.309351337122,2763.497442482098,22107.979539856784,66323.93861957036,3052.218665454478,24417.749323635824,73253.24797090748,0.25435155545453986,0.353332851,1.766664255,0.117777617,102.01469285703774,102.01469285703774,0.0,816.117542856302,816.117542856302,0.0,2309.7697837790406,0.0,2309.7697837790406,6929.309351337122,0.0,20306.13957521364,-0.06568050420813902,41.835773651244104
1,1,2025,1NB,1,NB,AM-Early,1,OP,AM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,1841.0,0.0,228.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,2209.2,0.0,273.59999999999997,0.0,0.0,2482.7999999999997,3030.0,1.0,1.2,0.19423076923076923,3030.0,0.0,1.0,44.184,1623.7619999999997,0.0,205.2,0.0,0.0,1862.1,0.169543156,0.84771578,,0.11294515932244055,0.11294515931665744,151.54376491882863,757.7188245941431,69.99028136157612,74.98083992988049,0.0,2.4006132789167185,2.571785632209474,-0.17117235329275537,0.0004891732698365129,183.39605779172467,1981.6199422082752,0.0,0.0,183.39605779172467,2255.2199422082754,2255.2199422082754,183.39605779172467,0.10188669877318038,183.39605779172467,550.1881733751741,2802.419942208275,2802.419942208275,8407.259826624826,2985.816,2985.816,8957.448,0.24881799999999998,0.508629468,2.54314734,0.169543156,93.28063930790216,93.28063930790216,0.0,93.28063930790216,93.28063930790216,0.0,183.39605779172467,0.0,183.39605779172467,550.1881733751741,0.0,2482.7999999999997,-0.06655778426823922,59.42892741914848
2,2,2025,1NB,1,NB,AM-Peak,2,Peak,AM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,4183.0,0.0,517.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,3346.4,0.0,413.6,0.0,0.0,3760.0,4587.200000000001,1.0,1.2,0.2940512820512821,4587.200000000001,0.0,1.0,66.928,2459.6040000000003,0.0,310.20000000000005,0.0,0.0,2820.0,0.167837166,0.83918583,,0.11836526793805836,0.11836526839679438,148.55968717247822,742.798435862391,69.85919174994605,74.88274983246347,1.1931273356093834,2.4037578801889254,2.576611545182084,-0.17285366499315868,0.007100674042312757,291.13168648152015,2988.34031351848,0.0,0.0,291.13168648152015,3401.94031351848,6803.88062703696,291.13168648152015,0.16173982582306676,582.2633729630403,1746.790118889121,4229.14031351848,8458.28062703696,25374.84188111088,4520.272,9040.544,27121.631999999998,0.3766893333333333,0.5035114980000001,2.51755749,0.167837166,146.58815157557657,146.58815157557657,0.0,293.17630315115315,293.17630315115315,0.0,582.2633729630403,0.0,582.2633729630403,1746.790118889121,0.0,7520.0,-0.06708565181910005,58.25870085195224
3,3,2025,1NB,1,NB,AM-Shoulder,1,OP,AM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,4812.0,0.0,595.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,3849.6000000000004,0.0,476.0,0.0,0.0,4325.6,5277.6,1.0,1.2,0.3383076923076923,5277.6,0.0,1.0,76.992,2829.456,0.0,357.0,0.0,0.0,3244.2000000000003,0.174664118,0.8733205900000001,,0.11591735043294017,0.11591735151711796,149.88778518666732,749.4389259333365,69.64757781340201,74.80832170806462,0.8999133357611386,2.4061494214833496,2.5844402009535976,-0.17829077947024796,0.017825932449285656,327.9830426865852,3444.624957313415,0.0,0.0,327.9830426865852,3920.624957313415,3920.624957313415,327.9830426865852,0.18221280149254732,327.9830426865852,983.9491280597556,4872.6249573134155,4872.6249573134155,14617.874871940247,5200.608000000001,5200.608000000001,15601.824000000002,0.4333840000000001,0.523992354,2.61996177,0.174664118,171.86060660942624,171.86060660942624,0.0,171.86060660942624,171.86060660942624,0.0,327.9830426865852,0.0,327.9830426865852,983.9491280597556,0.0,4325.6,-0.06898622742536772,58.77952360261463
4,4,2025,1NB,1,NB,MD,5,OP,MD,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,5111.0,0.0,632.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.136,0.708,4088.8,0.0,505.6,0.0,0.0,4594.400000000001,5605.6,1.0,1.2,0.35933333333333334,5605.6,0.0,1.0,81.77600000000001,3005.268,0.0,379.20000000000005,0.0,0.0,3445.8,0.415252552,2.07626276,,0.010765890660830479,0.010765955222446071,318.41730185565194,1592.0865092782599,69.24226674344675,74.9987878136798,1.9249505474702227,2.400038790589199,2.5995682762224943,-0.19952948563329542,0.03855139556767431,32.35438669449269,3974.6696133055075,0.0,0.0,32.35438669449269,4480.269613305508,22401.34806652754,32.35438669449269,0.017974659274718162,161.77193347246345,485.31580041739034,5491.469613305508,27457.34806652754,82372.04419958261,5523.8240000000005,27619.120000000003,82857.36,0.4603186666666667,1.2457576559999999,6.22878828,0.415252552,40.30572492984879,40.30572492984879,0.0,201.52862464924397,201.52862464924397,0.0,161.77193347246345,0.0,161.77193347246345,485.31580041739034,0.0,22972.000000000004,-0.07675485481890759,124.86953013947135
5,5,2025,1NB,1,NB,PM-Shoulder,1,OP,PM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,6757.0,0.0,835.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,8108.4,0.0,1002.0,0.0,0.0,9110.4,11114.4,1.0,1.2,0.7124615384615385,11114.4,0.0,1.0,162.168,5959.674,0.0,751.5,0.0,0.0,6832.799999999999,1.419297409,7.096487045,,0.11491658179963099,0.11491659885129588,127.21350976372133,636.0675488186067,42.606796850224185,71.49423290359316,1.9130582148582558,2.5176855907066256,4.22467806328541,-1.7069924725787842,2.2649518038438687,684.865364720134,7261.366635279866,0.0,0.0,684.865364720134,8263.366635279866,8263.366635279866,684.865364720134,0.38048075817785226,684.865364720134,2054.596094160402,10267.366635279866,10267.366635279866,30802.099905839597,10952.232,10952.232,32856.695999999996,0.912686,4.257892226999999,21.289461135,1.419297409,2916.0829129833783,2916.0829129833783,0.0,2916.0829129833783,2916.0829129833783,0.0,684.865364720134,0.0,684.865364720134,2054.596094160402,0.0,9110.4,-0.4040526750223674,49.88765088773386
6,6,2025,1NB,1,NB,PM-Peak,3,Peak,PM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,6670.0,0.0,824.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,8004.0,0.0,988.8,0.0,0.0,8992.8,10970.4,1.0,1.2,0.7032307692307692,10970.4,0.0,1.0,160.08,5882.9400000000005,0.0,741.5999999999999,0.0,0.0,6744.599999999999,1.202351064,6.01175532,,0.1248072763009084,0.12480729528736907,123.53954286140855,617.6977143070428,44.60612268211839,70.69233542109151,2.6712967677170156,2.5462449207229874,4.0353204711997535,-1.489075550476766,2.00553190268652,734.2337180416662,7109.686281958334,0.0,0.0,734.2337180416662,8098.486281958334,24295.458845875,734.2337180416662,0.407907621134259,2202.7011541249985,6608.103462374996,10076.086281958334,30228.258845875003,90684.776537625,10810.32,32430.960000000003,97292.88,0.90086,3.6070531919999995,18.03526596,1.202351064,2648.4200763362196,2648.4200763362196,0.0,7945.260229008659,7945.260229008659,0.0,2202.7011541249985,0.0,2202.7011541249985,6608.103462374996,0.0,26978.399999999998,-0.3690104815972756,48.44687955349356
7,7,2025,1NB,1,NB,PM-Late,3,OP,PM,3.0,70,12000,1.6,6.5,75,1800,1,4,0.05,0.01,6393.0,0.0,790.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.135,0.592,6191.704565799619,0.0,765.1253882342717,0.0,0.0,6956.82995403389,8487.080730502434,1.0,1.2,0.5440436365706688,8487.080730502434,0.0,1.0,123.83409131599238,4550.90285586272,0.0,573.8440411757038,0.0,0.0,5217.622465525417,0.187399184,0.93699592,,0.168872953357533,0.16887302113570857,110.22326210464254,551.1163105232127,64.16889392560331,70.72774427616633,0.707799871172503,2.5449701788475667,2.8050974387791374,-0.2601272599315707,0.3201263482702754,768.5244057127687,5299.3460687708575,0.0,0.0,768.5244057127687,6064.471457005129,18193.414371015388,768.5244057127687,0.4269580031737604,2305.573217138306,6916.719651414918,7594.7222334736725,22784.166700421018,68352.50010126305,8363.246639186442,25089.739917559324,75269.21975267798,0.6969372199322035,0.562197552,2.8109877599999997,0.187399184,432.0625395439734,432.0625395439734,0.0,1296.1876186319203,1296.1876186319203,0.0,2305.573217138306,0.0,2305.573217138306,6916.719651414918,0.0,20870.48986210167,-0.09273376972059334,43.22480866848727
8,8,2025,1SB,1,SB,Night,8,OP,NT,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,1637.0,0.0,202.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.103,0.708,1470.0481602450802,0.0,181.39873449572767,0.0,0.0,1651.446894740808,2014.244363732263,1.0,1.2,0.12911822844437584,2014.244363732263,0.0,1.0,29.400963204901604,1080.485397780134,0.0,136.04905087179574,0.0,0.0,1238.585171055606,0.147646003,0.738230015,,0.13616041051284383,0.1361604104960546,131.6563849429131,658.2819247145654,69.98978789120703,74.99306399032253,0.0,2.400221972837756,2.5718037648548697,-0.17158179201711388,0.0005140149940283452,147.1193353148764,1293.527861725302,0.0,0.0,147.1193353148764,1474.9265962210297,11799.412769768238,147.1193353148764,0.08173296406382022,1176.9546825190112,3530.8640475570337,1837.7240652124851,14701.792521699881,44105.37756509964,1984.8434005273616,15878.747204218893,47636.241612656675,0.16540361671061346,0.442938009,2.2146900449999998,0.147646003,65.16474546977474,65.16474546977474,0.0,521.317963758198,521.317963758198,0.0,1176.9546825190112,0.0,1176.9546825190112,3530.8640475570337,0.0,13211.575157926463,-0.06671651794039443,51.62995487957376
9,9,2025,1SB,1,SB,AM-Early,1,OP,AM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,4573.0,0.0,565.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,3658.4,0.0,452.0,0.0,0.0,4110.4,5014.4,1.0,1.2,0.3214358974358974,5014.4,0.0,1.0,73.168,2688.924,0.0,339.0,0.0,0.0,3082.7999999999997,0.795369856,3.9768492799999997,,0.010000576190261899,0.01000069837668489,547.0921294527943,2735.4606472639716,68.63793905364594,74.99928387625957,1.7281802460490736,2.400022916178505,2.622456362789621,-0.2224334466111162,0.06990807416463804,26.890789331823786,3558.3412106681762,0.0,0.0,26.890789331823786,4010.3412106681762,4010.3412106681762,26.890789331823786,0.01493932740656877,26.890789331823786,80.67236799547136,4914.341210668176,4914.341210668176,14743.02363200453,4941.232,4941.232,14823.696000000002,0.4117693333333333,2.386109568,11.93054784,0.795369856,64.16436971573707,64.16436971573707,0.0,64.16436971573707,64.16436971573707,0.0,26.890789331823786,0.0,26.890789331823786,80.67236799547136,0.0,4110.4,-0.08481874084436777,214.54593311874285
10,10,2025,1SB,1,SB,AM-Peak,2,Peak,AM,3.0,70,12000,1.6,5.0,75,1800,1,4,0.05,0.01,7757.0,0.0,959.0,0.0,0.0,1.0,1.0,1.0,3.66,1.83,0.17391304347826086,0.17391304347826086,30,4.155,0.715,6205.6,0.0,767.2,0.0,0.0,6972.8,8507.2,1.0,1.2,0.5453333333333333,8507.2,0.0,1.0,124.11200000000001,4561.116,0.0,575.4000000000001,0.0,0.0,5229.6,1.233788573,6.168942865,,0.03818608549637384,0.03818608915504032,226.34862285238205,1131.7431142619103,55.62788394846346,74.94348563638697,3.965296498478706,2.4018098233825067,3.2357872926958944,-0.8339774693133877,0.9101714481362329,174.17116553487867,5907.316834465121,0.0,0.0,174.17116553487867,6674.516834465121,13349.033668930242,174.17116553487867,0.09676175863048815,348.34233106975734,1045.026993209272,8208.916834465123,16417.833668930245,49253.501006790735,8383.088000000002,16766.176000000003,50298.528000000006,0.6985906666666668,3.701365719,18.506828595,1.233788573,644.6711813490742,644.6711813490742,0.0,1289.3423626981485,1289.3423626981485,0.0,348.34233106975734,0.0,348.34233106975734,1045.026993209272,0.0,13945.6,-0.25773556599221326,88.76416582446355
